SAT Frequency 
[1] 1262
    SAT        SATF
0.4797297297    1 0.0003865481
0.4798339265    1 0.0003865481
0.4803921569    1 0.0003865481
0.4808510638    1 0.0003865481
0.4809160305    1 0.0003865481
0.481091302     1 0.0003865481
0.4810933941    1 0.0003865481
0.4812834225    1 0.0003865481
0.4813084112    1 0.0003865481
0.4814189189    1 0.0003865481
0.4820717131    1 0.0003865481
0.4833333333    1 0.0003865481
0.4836601307    1 0.0003865481
0.4836956522    1 0.0003865481
0.4838709677    1 0.0003865481
0.4840764331    1 0.0003865481
0.4840887175    1 0.0003865481
0.4841930116    1 0.0003865481
0.4842883549    1 0.0003865481
0.484496124     1 0.0003865481
0.4846292948    1 0.0003865481
0.4848484848    1 0.0003865481
0.4851668727    1 0.0003865481
0.4855842185    1 0.0003865481
0.4861751152    1 0.0003865481
0.4863387978    1 0.0003865481
0.4864864865    2 0.0007730963
0.4867256637    1 0.0003865481
0.4867549669    1 0.0003865481
0.4876847291    4 0.0015461925
0.488           1 0.0003865481
0.4885588117    1 0.0003865481
0.4886180319    2 0.0007730963
0.4886877828    1 0.0003865481
0.4888475836    1 0.0003865481
0.4888888889    1 0.0003865481
0.489010989     1 0.0003865481
0.4895104895    1 0.0003865481
0.4897579143    1 0.0003865481
0.4901960784    1 0.0003865481
0.4912718204    1 0.0003865481
0.491588785     1 0.0003865481
0.493006993     1 0.0003865481
0.4930875576    1 0.0003865481
0.4935064935    1 0.0003865481
0.4935521688    1 0.0003865481
0.4937965261    1 0.0003865481
0.4942857143    1 0.0003865481
0.4943977591    1 0.0003865481
0.4944444444    1 0.0003865481
0.4947807933    1 0.0003865481
0.4949053857    1 0.0003865481
0.4953020134    2 0.0007730963
0.4955097728    1 0.0003865481
0.4955752212    1 0.0003865481
0.496           1 0.0003865481
0.4973404255    1 0.0003865481
0.497729337     2 0.0007730963
0.4984423676    1 0.0003865481
0.4988627748    1 0.0003865481
0.4988883948    1 0.0003865481
0.4991304348    1 0.0003865481
0.5            12 0.0046385775
0.5005561735    1 0.0003865481
0.5011876485    1 0.0003865481
0.501305483     1 0.0003865481
0.5026362039    1 0.0003865481
0.5026737968    1 0.0003865481
0.5027624309    1 0.0003865481
0.5036674817    5 0.0019327406
0.504468719     1 0.0003865481
0.5048814505    1 0.0003865481
0.5053533191    1 0.0003865481
0.506           1 0.0003865481
0.5063291139    1 0.0003865481
0.5064935065    1 0.0003865481
0.5066815145    1 0.0003865481
0.5068359375    3 0.0011596444
0.5071047957    1 0.0003865481
0.5072625698    1 0.0003865481
0.5073649755    1 0.0003865481
0.5073684211    1 0.0003865481
0.5074875208    1 0.0003865481
0.5074967405    1 0.0003865481
0.5075022065    1 0.0003865481
0.5075049561    1 0.0003865481
0.5078299776    1 0.0003865481
0.5080091533    1 0.0003865481
0.5081857668    1 0.0003865481
0.5082578583    1 0.0003865481
0.5083014049    1 0.0003865481
0.5086206897    1 0.0003865481
0.5090252708    1 0.0003865481
0.5098039216    1 0.0003865481
0.5100264851    1 0.0003865481
0.5101796407    1 0.0003865481
0.5102880658    1 0.0003865481
0.5106786901    1 0.0003865481
0.5109717868    1 0.0003865481
0.5114873035    2 0.0007730963
0.5123493976    1 0.0003865481
0.5126705653    1 0.0003865481
0.5144032922    1 0.0003865481
0.5155367232    1 0.0003865481
0.5157068063    1 0.0003865481
0.5157894737    1 0.0003865481
0.5158850227    1 0.0003865481
0.5161290323    1 0.0003865481
0.5172413793    1 0.0003865481
0.5180327869    1 0.0003865481
0.5180722892    1 0.0003865481
0.5181818182    1 0.0003865481
0.5183246073    1 0.0003865481
0.5184551454    1 0.0003865481
0.5185185185    1 0.0003865481
0.5186915888    1 0.0003865481
0.5195381883    2 0.0007730963
0.5199306759    1 0.0003865481
0.5200120373    1 0.0003865481
0.5202492212    1 0.0003865481
0.5208333333    1 0.0003865481
0.5211267606    1 0.0003865481
0.5211521152    1 0.0003865481
0.521322691     5 0.0019327406
0.5213301982    2 0.0007730963
0.5216049383    1 0.0003865481
0.5223613596    1 0.0003865481
0.5224416517    1 0.0003865481
0.5228233305    1 0.0003865481
0.523255814     1 0.0003865481
0.523364486     1 0.0003865481
0.5234375       1 0.0003865481
0.5234899329    1 0.0003865481
0.5236486486    1 0.0003865481
0.5237613751    3 0.0011596444
0.5238095238    1 0.0003865481
0.5252525253    1 0.0003865481
0.5256410256    1 0.0003865481
0.5257964477    1 0.0003865481
0.5258215962    1 0.0003865481
0.5259165613    1 0.0003865481
0.526034713     1 0.0003865481
0.5263157895    1 0.0003865481
0.5266393443    1 0.0003865481
0.5277777778    1 0.0003865481
0.5281625115    1 0.0003865481
0.528436019     1 0.0003865481
0.5290697674    1 0.0003865481
0.5303030303    2 0.0007730963
0.5306122449    1 0.0003865481
0.5308641975    1 0.0003865481
0.5310638298    1 0.0003865481
0.5314685315    1 0.0003865481
0.5315682281    1 0.0003865481
0.5316666667    1 0.0003865481
0.5319148936    1 0.0003865481
0.5326020719    1 0.0003865481
0.5331491713    1 0.0003865481
0.5338114754    1 0.0003865481
0.5340206186    1 0.0003865481
0.5343223535    1 0.0003865481
0.5348837209    1 0.0003865481
0.53514377      1 0.0003865481
0.5353075171    1 0.0003865481
0.5354273192    1 0.0003865481
0.5357142857    2 0.0007730963
0.5362318841    1 0.0003865481
0.5363247863    1 0.0003865481
0.5370741483    1 0.0003865481
0.5378151261    1 0.0003865481
0.5379449295    1 0.0003865481
0.5384615385    1 0.0003865481
0.5390070922    1 0.0003865481
0.5392670157    1 0.0003865481
0.5394190871    1 0.0003865481
0.5396825397    1 0.0003865481
0.539791259     1 0.0003865481
0.5401350338    1 0.0003865481
0.540423223    23 0.0088906069
0.5404719614    4 0.0015461925
0.5405405405    1 0.0003865481
0.5406301824    1 0.0003865481
0.5408348457    2 0.0007730963
0.5408602151    1 0.0003865481
0.5408805031    1 0.0003865481
0.5410199557    1 0.0003865481
0.5410628019    1 0.0003865481
0.5416666667    1 0.0003865481
0.542019544     1 0.0003865481
0.5420673077    1 0.0003865481
0.5423728814    1 0.0003865481
0.5430327869    1 0.0003865481
0.5433212996    1 0.0003865481
0.5433884298    1 0.0003865481
0.5434243176    1 0.0003865481
0.5436241611    1 0.0003865481
0.5437415882    1 0.0003865481
0.543830145     1 0.0003865481
0.5438596491    2 0.0007730963
0.5442176871    1 0.0003865481
0.5447019868    1 0.0003865481
0.5447254781    1 0.0003865481
0.5454545455    1 0.0003865481
0.5464788732    1 0.0003865481
0.5486228218    1 0.0003865481
0.5488069414    1 0.0003865481
0.5490196078    1 0.0003865481
0.5509601182    1 0.0003865481
0.5510204082    1 0.0003865481
0.5512195122    1 0.0003865481
0.5513271506    1 0.0003865481
0.5513513514    1 0.0003865481
0.5515151515    1 0.0003865481
0.5518292683    1 0.0003865481
0.5525606469    1 0.0003865481
0.5526075023    1 0.0003865481
0.5528846154    1 0.0003865481
0.5530227948    1 0.0003865481
0.5535483871    1 0.0003865481
0.5537414966    1 0.0003865481
0.5538461538    1 0.0003865481
0.5546391753    1 0.0003865481
0.5558882236    1 0.0003865481
0.557319224     1 0.0003865481
0.5580808081    2 0.0007730963
0.5582089552    1 0.0003865481
0.5587044534    1 0.0003865481
0.5587270341    1 0.0003865481
0.56            1 0.0003865481
0.5602836879    1 0.0003865481
0.560546875     1 0.0003865481
0.5608591885    1 0.0003865481
0.5609756098    1 0.0003865481
0.5610687023    1 0.0003865481
0.5614469772    1 0.0003865481
0.5617283951    1 0.0003865481
0.5624242424    1 0.0003865481
0.5627118644    1 0.0003865481
0.5629090909    1 0.0003865481
0.5638888889    1 0.0003865481
0.5640138408    1 0.0003865481
0.5647522523    4 0.0015461925
0.5647668394    1 0.0003865481
0.5649546828    1 0.0003865481
0.565529623     1 0.0003865481
0.5669811321    1 0.0003865481
0.5674703131    1 0.0003865481
0.5681818182    1 0.0003865481
0.5687732342    1 0.0003865481
0.569664903     1 0.0003865481
0.5696864111    1 0.0003865481
0.5701492537    1 0.0003865481
0.5714285714    3 0.0011596444
0.5718799368    1 0.0003865481
0.5723684211    1 0.0003865481
0.5725496477    1 0.0003865481
0.5726744186    1 0.0003865481
0.5732647815    1 0.0003865481
0.5737704918    1 0.0003865481
0.5740318907    1 0.0003865481
0.5741444867    1 0.0003865481
0.5743801653    1 0.0003865481
0.574433657     1 0.0003865481
0.5744627686    1 0.0003865481
0.5745454545    1 0.0003865481
0.5747663551    1 0.0003865481
0.5748106061    1 0.0003865481
0.5760598504    1 0.0003865481
0.5761643836    1 0.0003865481
0.5762711864    1 0.0003865481
0.577092511     1 0.0003865481
0.5777518928    1 0.0003865481
0.5777777778    1 0.0003865481
0.5782268579    1 0.0003865481
0.5793650794    1 0.0003865481
0.5799457995    1 0.0003865481
0.5803402647    1 0.0003865481
0.5806451613    1 0.0003865481
0.5813315031    1 0.0003865481
0.5813953488    1 0.0003865481
0.5815217391    1 0.0003865481
0.5824324324    1 0.0003865481
0.5827586207    1 0.0003865481
0.5833333333    2 0.0007730963
0.5838779956    1 0.0003865481
0.5851851852    1 0.0003865481
0.5852534562    1 0.0003865481
0.5855855856    1 0.0003865481
0.5860465116    1 0.0003865481
0.5864374403    1 0.0003865481
0.5876747141    1 0.0003865481
0.5878378378    1 0.0003865481
0.5879765396    1 0.0003865481
0.5881305638    1 0.0003865481
0.5882647944    1 0.0003865481
0.5892857143    2 0.0007730963
0.5894736842    1 0.0003865481
0.5895214521    1 0.0003865481
0.5896551724    1 0.0003865481
0.5900846433    1 0.0003865481
0.5905245347    1 0.0003865481
0.5908346972    1 0.0003865481
0.5909090909    1 0.0003865481
0.5916542474    1 0.0003865481
0.5919117647    2 0.0007730963
0.5921052632    1 0.0003865481
0.5922330097    1 0.0003865481
0.592503023     1 0.0003865481
0.5928338762    1 0.0003865481
0.593220339     1 0.0003865481
0.593495935     1 0.0003865481
0.5938713854    2 0.0007730963
0.5940298507    1 0.0003865481
0.5940860215    1 0.0003865481
0.5942028986    1 0.0003865481
0.5945945946    2 0.0007730963
0.5948434622    7 0.0027058369
0.5951417004    1 0.0003865481
0.5951571793    1 0.0003865481
0.5956521739    1 0.0003865481
0.5960451977    1 0.0003865481
0.5976253298    1 0.0003865481
0.598062954     1 0.0003865481
0.5983935743    1 0.0003865481
0.5988156921    1 0.0003865481
0.5988304094    1 0.0003865481
0.6             1 0.0003865481
0.6002638522    1 0.0003865481
0.6011235955    1 0.0003865481
0.6011342155    1 0.0003865481
0.6014492754    1 0.0003865481
0.6016949153    1 0.0003865481
0.6018099548    2 0.0007730963
0.6018518519    1 0.0003865481
0.6020761246    1 0.0003865481
0.6021505376    1 0.0003865481
0.6031128405    1 0.0003865481
0.6046887631    1 0.0003865481
0.6051282051    1 0.0003865481
0.6061057334    1 0.0003865481
0.6075059621    3 0.0011596444
0.6089776855    1 0.0003865481
0.6098765432    1 0.0003865481
0.6100511866    1 0.0003865481
0.6104651163    1 0.0003865481
0.6108786611    1 0.0003865481
0.6109467456    1 0.0003865481
0.6115384615    1 0.0003865481
0.611747851     2 0.0007730963
0.6117886179    1 0.0003865481
0.6125          1 0.0003865481
0.6137114537    4 0.0015461925
0.6140044854    1 0.0003865481
0.6141732283    1 0.0003865481
0.6145251397    1 0.0003865481
0.6149875741    1 0.0003865481
0.6158730159    1 0.0003865481
0.6160877514    1 0.0003865481
0.6171735242    1 0.0003865481
0.6175523349    1 0.0003865481
0.6185185185    1 0.0003865481
0.61875         1 0.0003865481
0.6191588785    1 0.0003865481
0.6209476309    2 0.0007730963
0.6234567901    1 0.0003865481
0.6235897436    1 0.0003865481
0.6237006237    1 0.0003865481
0.6238159675    1 0.0003865481
0.625           2 0.0007730963
0.625250501     1 0.0003865481
0.6255411255    1 0.0003865481
0.6255506608    2 0.0007730963
0.6258992806    1 0.0003865481
0.625984252     1 0.0003865481
0.6262886598    1 0.0003865481
0.6282420749    1 0.0003865481
0.6282545805    1 0.0003865481
0.6283185841    1 0.0003865481
0.6289517471    2 0.0007730963
0.6299292214    1 0.0003865481
0.6305220884    1 0.0003865481
0.6314425569    1 0.0003865481
0.6327433628    1 0.0003865481
0.6330935252    1 0.0003865481
0.6334405145    1 0.0003865481
0.6336898396    1 0.0003865481
0.6352941176    1 0.0003865481
0.6355555556    1 0.0003865481
0.636           1 0.0003865481
0.6363636364    1 0.0003865481
0.6369747899    1 0.0003865481
0.6372093023    1 0.0003865481
0.6375838926    1 0.0003865481
0.6379726468    1 0.0003865481
0.6390328152    1 0.0003865481
0.6390532544    1 0.0003865481
0.6390825688    2 0.0007730963
0.6405484819    1 0.0003865481
0.6411960133    1 0.0003865481
0.6413793103    1 0.0003865481
0.6424870466    1 0.0003865481
0.6430673042    1 0.0003865481
0.6431226766    1 0.0003865481
0.6432989691    1 0.0003865481
0.6446700508    1 0.0003865481
0.6450980392    1 0.0003865481
0.6453674121    1 0.0003865481
0.6454849498    1 0.0003865481
0.6468611848    3 0.0011596444
0.6470588235    1 0.0003865481
0.6474358974    1 0.0003865481
0.6482744369    1 0.0003865481
0.6492537313    1 0.0003865481
0.6493256262    1 0.0003865481
0.6493633692    2 0.0007730963
0.6497695853    1 0.0003865481
0.6513043478    1 0.0003865481
0.652173913     2 0.0007730963
0.6532951289    1 0.0003865481
0.6557120501    1 0.0003865481
0.6559322034    1 0.0003865481
0.6571428571    1 0.0003865481
0.6576086957    1 0.0003865481
0.6578171091    1 0.0003865481
0.6578212291    1 0.0003865481
0.66            1 0.0003865481
0.6608695652    1 0.0003865481
0.6612903226    1 0.0003865481
0.6643356643    1 0.0003865481
0.6647398844    1 0.0003865481
0.6649305556    1 0.0003865481
0.6650717703    1 0.0003865481
0.6666666667    5 0.0019327406
0.6675734494    1 0.0003865481
0.6677740864    1 0.0003865481
0.6699507389    1 0.0003865481
0.6705882353    1 0.0003865481
0.6711409396    3 0.0011596444
0.671592775     1 0.0003865481
0.6720937805    1 0.0003865481
0.6725352113    1 0.0003865481
0.6737288136    1 0.0003865481
0.6740807989    1 0.0003865481
0.6745406824    1 0.0003865481
0.6749011858    1 0.0003865481
0.6754068716    1 0.0003865481
0.6755755491    1 0.0003865481
0.6756756757    1 0.0003865481
0.6764346764    1 0.0003865481
0.6769230769    1 0.0003865481
0.678030303     1 0.0003865481
0.6790606654    1 0.0003865481
0.679743224     2 0.0007730963
0.6802218115    1 0.0003865481
0.6831858407    1 0.0003865481
0.6833578792    1 0.0003865481
0.6836158192    1 0.0003865481
0.6848874598    1 0.0003865481
0.6854082999    1 0.0003865481
0.6881937437    1 0.0003865481
0.6887417219    1 0.0003865481
0.6889952153    1 0.0003865481
0.6890625       1 0.0003865481
0.6904109589    1 0.0003865481
0.6904276986    1 0.0003865481
0.6908613905    1 0.0003865481
0.6909413854    1 0.0003865481
0.6913023885    1 0.0003865481
0.6920289855    1 0.0003865481
0.6927083333    1 0.0003865481
0.6929460581    1 0.0003865481
0.6933333333    1 0.0003865481
0.6934097421    1 0.0003865481
0.6944444444    1 0.0003865481
0.6949152542    1 0.0003865481
0.6960784314    1 0.0003865481
0.6971544715    1 0.0003865481
0.6972972973    1 0.0003865481
0.6996280223    1 0.0003865481
0.7             1 0.0003865481
0.701369863     1 0.0003865481
0.7020725389    1 0.0003865481
0.7021276596    1 0.0003865481
0.7021857923    1 0.0003865481
0.7042253521    1 0.0003865481
0.7044145873    1 0.0003865481
0.7044534413    1 0.0003865481
0.7057471264    1 0.0003865481
0.7058823529    3 0.0011596444
0.7064220183    1 0.0003865481
0.7091503268    1 0.0003865481
0.7098321343    1 0.0003865481
0.7118935165    1 0.0003865481
0.7119565217    1 0.0003865481
0.7121212121    1 0.0003865481
0.7125890736    1 0.0003865481
0.713028169     1 0.0003865481
0.7158505155    1 0.0003865481
0.7161976664    1 0.0003865481
0.7170212766    1 0.0003865481
0.7170923379    1 0.0003865481
0.7178947368    1 0.0003865481
0.7181861349    1 0.0003865481
0.7181996086    1 0.0003865481
0.7203539823    1 0.0003865481
0.7218045113    1 0.0003865481
0.7218259629    1 0.0003865481
0.7219251337    1 0.0003865481
0.7227722772    1 0.0003865481
0.7228637413    1 0.0003865481
0.723202171     1 0.0003865481
0.7237921604    1 0.0003865481
0.724340176     1 0.0003865481
0.7268041237    1 0.0003865481
0.7272727273    1 0.0003865481
0.7275280899    1 0.0003865481
0.7287234043    1 0.0003865481
0.7301324503    1 0.0003865481
0.7305389222    2 0.0007730963
0.730941704     1 0.0003865481
0.733924612     1 0.0003865481
0.734282325     1 0.0003865481
0.734375        1 0.0003865481
0.735078534     1 0.0003865481
0.7363966143    1 0.0003865481
0.7366255144    1 0.0003865481
0.7367303609    1 0.0003865481
0.739950097     1 0.0003865481
0.7418576598    1 0.0003865481
0.7424242424    1 0.0003865481
0.7425149701    1 0.0003865481
0.7428315412    1 0.0003865481
0.7435897436    1 0.0003865481
0.744           1 0.0003865481
0.7475247525    1 0.0003865481
0.75            1 0.0003865481
0.7517948718    1 0.0003865481
0.7526501767    1 0.0003865481
0.7543252595    1 0.0003865481
0.7544642857    1 0.0003865481
0.7547826087    1 0.0003865481
0.7562189055    1 0.0003865481
0.7571743929    1 0.0003865481
0.7583465819    1 0.0003865481
0.7587412587    1 0.0003865481
0.7591036415    1 0.0003865481
0.7592592593    1 0.0003865481
0.7593543654    1 0.0003865481
0.76            1 0.0003865481
0.7606557377    1 0.0003865481
0.7607142857    1 0.0003865481
0.7613365155    1 0.0003865481
0.7613941019    2 0.0007730963
0.7619047619    1 0.0003865481
0.7628294036    1 0.0003865481
0.7655453619    1 0.0003865481
0.7656500803    1 0.0003865481
0.7659574468    1 0.0003865481
0.7663934426    1 0.0003865481
0.7676211454    2 0.0007730963
0.7676348548    1 0.0003865481
0.7676767677    1 0.0003865481
0.7692307692    1 0.0003865481
0.7695652174    1 0.0003865481
0.7720306513    1 0.0003865481
0.7731092437    1 0.0003865481
0.7741203178    1 0.0003865481
0.7753846154    1 0.0003865481
0.7765151515    1 0.0003865481
0.7766990291    1 0.0003865481
0.7788461538    1 0.0003865481
0.78            1 0.0003865481
0.7805907173    1 0.0003865481
0.7806896552    1 0.0003865481
0.7808219178    1 0.0003865481
0.78125         1 0.0003865481
0.7834890966    1 0.0003865481
0.7840909091    1 0.0003865481
0.7846715328    1 0.0003865481
0.7851851852    1 0.0003865481
0.7857142857    1 0.0003865481
0.7859078591    1 0.0003865481
0.7866972477    1 0.0003865481
0.7875776398    1 0.0003865481
0.7897990726    1 0.0003865481
0.7930535456    1 0.0003865481
0.7940663176    1 0.0003865481
0.7945402299    1 0.0003865481
0.7965517241    1 0.0003865481
0.7971428571    1 0.0003865481
0.7978723404    1 0.0003865481
0.8             1 0.0003865481
0.8008752735    1 0.0003865481
0.8012170385    1 0.0003865481
0.8028169014    1 0.0003865481
0.8040201005    3 0.0011596444
0.8057142857    1 0.0003865481
0.8058134841    1 0.0003865481
0.8062893082    1 0.0003865481
0.8075313808    1 0.0003865481
0.8088235294    1 0.0003865481
0.8090909091    1 0.0003865481
0.8091068301    1 0.0003865481
0.8104575163    1 0.0003865481
0.8111888112    1 0.0003865481
0.8114754098    1 0.0003865481
0.812749004     1 0.0003865481
0.8137254902    1 0.0003865481
0.8139534884    1 0.0003865481
0.8154362416    1 0.0003865481
0.8155339806    1 0.0003865481
0.8166383701    1 0.0003865481
0.8177966102    1 0.0003865481
0.8204651163    1 0.0003865481
0.8207171315    1 0.0003865481
0.8220108696    1 0.0003865481
0.8235294118    1 0.0003865481
0.8243243243    1 0.0003865481
0.8246153846    1 0.0003865481
0.8290598291    1 0.0003865481
0.8312101911    1 0.0003865481
0.8314350797    1 0.0003865481
0.8319946452    1 0.0003865481
0.8321167883    1 0.0003865481
0.8324324324    1 0.0003865481
0.8330955777    1 0.0003865481
0.8333333333    1 0.0003865481
0.8366247756    1 0.0003865481
0.837037037     1 0.0003865481
0.8378378378    1 0.0003865481
0.8391885205    1 0.0003865481
0.84            1 0.0003865481
0.8412698413    1 0.0003865481
0.8415841584    1 0.0003865481
0.8442622951    1 0.0003865481
0.8461538462    1 0.0003865481
0.8511530398    1 0.0003865481
0.8535669587    1 0.0003865481
0.8563218391    1 0.0003865481
0.8583420776    2 0.0007730963
0.8614958449    1 0.0003865481
0.8618021006    1 0.0003865481
0.8636363636    1 0.0003865481
0.8666666667    1 0.0003865481
0.8672086721    1 0.0003865481
0.8684210526    1 0.0003865481
0.8704453441    1 0.0003865481
0.8719866999    1 0.0003865481
0.8729508197    1 0.0003865481
0.8738738739    1 0.0003865481
0.875           1 0.0003865481
0.8774038462    1 0.0003865481
0.8788198103    1 0.0003865481
0.8882175227    6 0.0023192888
0.8904363974    1 0.0003865481
0.8925619835    1 0.0003865481
0.8995884774    1 0.0003865481
0.9047619048    1 0.0003865481
0.9173913043    1 0.0003865481
0.9213213213    1 0.0003865481
0.9215116279    1 0.0003865481
0.9239239239    1 0.0003865481
0.9368932039    1 0.0003865481
0.9482071713    1 0.0003865481
0.9668674699    1 0.0003865481
