SAT Frequency 
[1] 1286
    SAT        SATF
0.4855967078    1 0.0003567606
0.4869281046    1 0.0003567606
0.487109905     1 0.0003567606
0.487804878     1 0.0003567606
0.4878640777    1 0.0003567606
0.4879432624    2 0.0007135212
0.4881889764    1 0.0003567606
0.4882459313    2 0.0007135212
0.4884667571    1 0.0003567606
0.4890282132    1 0.0003567606
0.4890641807    1 0.0003567606
0.4893111639    1 0.0003567606
0.4894366197    1 0.0003567606
0.4898580122    1 0.0003567606
0.4899328859    1 0.0003567606
0.4902506964    1 0.0003567606
0.4903846154    1 0.0003567606
0.490797546     1 0.0003567606
0.4908256881    1 0.0003567606
0.4914529915    2 0.0007135212
0.4916820702    1 0.0003567606
0.4917463076    1 0.0003567606
0.4917647059    1 0.0003567606
0.4919093851    1 0.0003567606
0.4919232711    1 0.0003567606
0.4919786096    1 0.0003567606
0.4920634921    1 0.0003567606
0.4921052632    1 0.0003567606
0.4921135647    1 0.0003567606
0.4924924925    1 0.0003567606
0.4927007299    1 0.0003567606
0.4929051531    1 0.0003567606
0.4929577465    1 0.0003567606
0.4937286203    1 0.0003567606
0.4942172656    5 0.0017838031
0.4942528736    2 0.0007135212
0.4956337655    3 0.0010702818
0.4958071279    1 0.0003567606
0.4958402662    1 0.0003567606
0.4960844399    1 0.0003567606
0.4962593516    1 0.0003567606
0.4962962963    1 0.0003567606
0.4964936886    1 0.0003567606
0.4965800274    1 0.0003567606
0.4968421053    1 0.0003567606
0.4970930233    1 0.0003567606
0.4975          1 0.0003567606
0.4986584107    4 0.0014270425
0.4987654321    1 0.0003567606
0.4998609179    1 0.0003567606
0.5             4 0.0014270425
0.5006134969    1 0.0003567606
0.500714626     1 0.0003567606
0.5008272276    1 0.0003567606
0.5010940919    1 0.0003567606
0.5014326648    1 0.0003567606
0.501650165     1 0.0003567606
0.503030303     1 0.0003567606
0.5035335689    1 0.0003567606
0.5043182413    1 0.0003567606
0.5043352601    1 0.0003567606
0.5046728972    1 0.0003567606
0.5050666667    1 0.0003567606
0.5051059002    2 0.0007135212
0.5055187638    1 0.0003567606
0.5055555556    1 0.0003567606
0.5063291139    1 0.0003567606
0.5065288357    1 0.0003567606
0.5066700227    1 0.0003567606
0.5071243523    1 0.0003567606
0.5071368598    1 0.0003567606
0.5072463768    1 0.0003567606
0.5076252723    3 0.0010702818
0.5076923077    1 0.0003567606
0.5078534031    1 0.0003567606
0.5081585082    1 0.0003567606
0.5084745763    2 0.0007135212
0.5088967972    1 0.0003567606
0.5103448276    1 0.0003567606
0.5105551212    1 0.0003567606
0.5110642782    1 0.0003567606
0.5111111111    1 0.0003567606
0.5117056856    1 0.0003567606
0.5117647059    1 0.0003567606
0.5118733509    2 0.0007135212
0.5120481928    1 0.0003567606
0.5125          1 0.0003567606
0.5128205128    2 0.0007135212
0.5129151292    2 0.0007135212
0.5136778116    1 0.0003567606
0.5137614679    1 0.0003567606
0.5138475624    1 0.0003567606
0.5160202361    1 0.0003567606
0.5167548501    1 0.0003567606
0.5168067227    1 0.0003567606
0.5169946333    1 0.0003567606
0.5171355499    1 0.0003567606
0.5171939477    1 0.0003567606
0.5172413793    1 0.0003567606
0.5174672489    1 0.0003567606
0.5175572519    1 0.0003567606
0.5180540022    1 0.0003567606
0.5183246073    1 0.0003567606
0.5184368106    1 0.0003567606
0.5185185185    1 0.0003567606
0.5186615187    1 0.0003567606
0.5187980433    1 0.0003567606
0.5188335358    1 0.0003567606
0.5189340813    1 0.0003567606
0.5189873418    1 0.0003567606
0.5191256831    1 0.0003567606
0.5192864031    1 0.0003567606
0.5193213949    1 0.0003567606
0.5195071869    1 0.0003567606
0.5199115044    1 0.0003567606
0.520361991     1 0.0003567606
0.5213204952    1 0.0003567606
0.5214180207    1 0.0003567606
0.5217391304    1 0.0003567606
0.5221518987    1 0.0003567606
0.5222672065    1 0.0003567606
0.5225903614    1 0.0003567606
0.5230734767    1 0.0003567606
0.5230769231    1 0.0003567606
0.523364486     1 0.0003567606
0.5242436801    1 0.0003567606
0.5243215566    2 0.0007135212
0.5243553009    1 0.0003567606
0.5250696379    1 0.0003567606
0.5254582485    1 0.0003567606
0.5256410256    1 0.0003567606
0.5258302583    1 0.0003567606
0.525862069     1 0.0003567606
0.5262871152    1 0.0003567606
0.5263157895    1 0.0003567606
0.5275080906    1 0.0003567606
0.5277463194    1 0.0003567606
0.5277777778    1 0.0003567606
0.5281385281    1 0.0003567606
0.5284552846    1 0.0003567606
0.5288461538    1 0.0003567606
0.5292207792    1 0.0003567606
0.5294117647    2 0.0007135212
0.5301204819    1 0.0003567606
0.5302114804    1 0.0003567606
0.5302433372    1 0.0003567606
0.530651341     1 0.0003567606
0.530952381     1 0.0003567606
0.5310509554    1 0.0003567606
0.5314455054    1 0.0003567606
0.5314995563    1 0.0003567606
0.5323529412    1 0.0003567606
0.5324120603    1 0.0003567606
0.5331632653    1 0.0003567606
0.5333333333    1 0.0003567606
0.5337323177    1 0.0003567606
0.5338345865    1 0.0003567606
0.5344735436    1 0.0003567606
0.5346260388    1 0.0003567606
0.5348173516    1 0.0003567606
0.5348837209    2 0.0007135212
0.5352564103    1 0.0003567606
0.5357142857    2 0.0007135212
0.5365344468    1 0.0003567606
0.5370675453    1 0.0003567606
0.5384615385    1 0.0003567606
0.5387365912    1 0.0003567606
0.5388272583    1 0.0003567606
0.5391566265    1 0.0003567606
0.5392156863    2 0.0007135212
0.5398322851    1 0.0003567606
0.5398373984    2 0.0007135212
0.5400372439    1 0.0003567606
0.5403476102    5 0.0017838031
0.5406976744    1 0.0003567606
0.5407725322    1 0.0003567606
0.5408970976    1 0.0003567606
0.5411764706    2 0.0007135212
0.5412844037    3 0.0010702818
0.5418524022    1 0.0003567606
0.5418894831    7 0.0024973243
0.5423688012    1 0.0003567606
0.5425963489    1 0.0003567606
0.5429864253    1 0.0003567606
0.5432960894    1 0.0003567606
0.5433333333    5 0.0017838031
0.5433789954    1 0.0003567606
0.5437956204    1 0.0003567606
0.5438596491    1 0.0003567606
0.544141252     1 0.0003567606
0.5442467913    1 0.0003567606
0.5443425076    1 0.0003567606
0.5449101796    1 0.0003567606
0.5450381679    1 0.0003567606
0.545212766     1 0.0003567606
0.5455840456    1 0.0003567606
0.5458422175    1 0.0003567606
0.5458515284    1 0.0003567606
0.5458715596    1 0.0003567606
0.5460358056    1 0.0003567606
0.5461538462    3 0.0010702818
0.546728972     1 0.0003567606
0.5468277946    1 0.0003567606
0.5490196078    1 0.0003567606
0.5504694836    1 0.0003567606
0.5506473724    1 0.0003567606
0.5515320334    1 0.0003567606
0.5526046987    1 0.0003567606
0.5528913963    1 0.0003567606
0.5530864198    1 0.0003567606
0.5532163743    1 0.0003567606
0.5539568345    1 0.0003567606
0.5541795666    1 0.0003567606
0.5542857143    1 0.0003567606
0.5552631579    1 0.0003567606
0.5555555556    1 0.0003567606
0.555847569     1 0.0003567606
0.5558794947    3 0.0010702818
0.556           1 0.0003567606
0.5561594203    1 0.0003567606
0.5563909774    1 0.0003567606
0.5570469799    1 0.0003567606
0.5570987654    1 0.0003567606
0.5574251115   24 0.0085622547
0.5575          1 0.0003567606
0.5577797998    1 0.0003567606
0.5580029369    1 0.0003567606
0.5585996956    1 0.0003567606
0.5586066616    1 0.0003567606
0.5602605863    1 0.0003567606
0.5603197674    2 0.0007135212
0.5611041405    1 0.0003567606
0.5611814346    1 0.0003567606
0.5614973262    1 0.0003567606
0.5621912887    1 0.0003567606
0.5623268698    1 0.0003567606
0.5627980922    1 0.0003567606
0.5630252101    2 0.0007135212
0.5632653061    1 0.0003567606
0.5633846154    1 0.0003567606
0.5634146341    1 0.0003567606
0.5634920635    2 0.0007135212
0.5640449438    1 0.0003567606
0.5640599002    1 0.0003567606
0.564171123     1 0.0003567606
0.5645491803    1 0.0003567606
0.5652173913    1 0.0003567606
0.5658174098    4 0.0014270425
0.5659574468    1 0.0003567606
0.5659722222    1 0.0003567606
0.5669565217    2 0.0007135212
0.5670103093    2 0.0007135212
0.5674157303    1 0.0003567606
0.5679347826    1 0.0003567606
0.5679758308    1 0.0003567606
0.5681818182    1 0.0003567606
0.5685279188    1 0.0003567606
0.5689655172    1 0.0003567606
0.5696202532    1 0.0003567606
0.5697753574    1 0.0003567606
0.5698198198    1 0.0003567606
0.5701492537    1 0.0003567606
0.5703389831    1 0.0003567606
0.570432357     1 0.0003567606
0.5706479313    1 0.0003567606
0.5711422846    1 0.0003567606
0.5713443396    1 0.0003567606
0.5714285714    2 0.0007135212
0.5724848165    1 0.0003567606
0.5732484076    1 0.0003567606
0.5734597156    1 0.0003567606
0.574025974     2 0.0007135212
0.5744902206    1 0.0003567606
0.5746268657    1 0.0003567606
0.5749559083    1 0.0003567606
0.575257732     1 0.0003567606
0.5754874652    1 0.0003567606
0.5766423358    1 0.0003567606
0.5768739353    1 0.0003567606
0.5773011618    1 0.0003567606
0.5776942356    1 0.0003567606
0.5782484983    1 0.0003567606
0.5788506954    1 0.0003567606
0.5796387521    1 0.0003567606
0.5796610169    1 0.0003567606
0.5798722045    1 0.0003567606
0.5801104972    1 0.0003567606
0.5801282051    1 0.0003567606
0.5809128631    1 0.0003567606
0.5809373769    1 0.0003567606
0.5814581458    1 0.0003567606
0.5820049593    1 0.0003567606
0.5821428571    1 0.0003567606
0.5827338129    1 0.0003567606
0.5833333333    2 0.0007135212
0.5835846618    1 0.0003567606
0.5844155844    1 0.0003567606
0.5847457627    1 0.0003567606
0.5858516484    2 0.0007135212
0.5858585859    1 0.0003567606
0.5862068966    1 0.0003567606
0.5864779874    1 0.0003567606
0.5870786517    1 0.0003567606
0.5892857143    2 0.0007135212
0.5894871795    1 0.0003567606
0.5905292479    1 0.0003567606
0.5914634146    1 0.0003567606
0.5923076923    1 0.0003567606
0.5924369748    1 0.0003567606
0.5930941097    1 0.0003567606
0.5931034483    1 0.0003567606
0.5935251799    1 0.0003567606
0.593837535     1 0.0003567606
0.5940594059    1 0.0003567606
0.5942571785    1 0.0003567606
0.5944333996    1 0.0003567606
0.5945072698    1 0.0003567606
0.595323741     1 0.0003567606
0.596321394     1 0.0003567606
0.5964285714    1 0.0003567606
0.5964912281    1 0.0003567606
0.5966981132    2 0.0007135212
0.596981802     1 0.0003567606
0.5970149254    1 0.0003567606
0.5975903614    1 0.0003567606
0.5984162896    1 0.0003567606
0.5991605456    1 0.0003567606
0.5994550409    1 0.0003567606
0.5997807018    1 0.0003567606
0.6             2 0.0007135212
0.6001712329    1 0.0003567606
0.6005199307    1 0.0003567606
0.600536193     1 0.0003567606
0.6005471956    1 0.0003567606
0.6005665722    1 0.0003567606
0.6006389776    1 0.0003567606
0.6007067138    1 0.0003567606
0.602460246     1 0.0003567606
0.6033013845    1 0.0003567606
0.6033057851    1 0.0003567606
0.6034136546    1 0.0003567606
0.603916614     1 0.0003567606
0.603946102     1 0.0003567606
0.6042240588    1 0.0003567606
0.6047619048    1 0.0003567606
0.6049160671    1 0.0003567606
0.6049337261    1 0.0003567606
0.6052631579    1 0.0003567606
0.6055776892    1 0.0003567606
0.6059322034    1 0.0003567606
0.6061007958    1 0.0003567606
0.6066666667    1 0.0003567606
0.6071428571    1 0.0003567606
0.6072423398    1 0.0003567606
0.6074476338    1 0.0003567606
0.6074825618    1 0.0003567606
0.6082089552    1 0.0003567606
0.6089049338    1 0.0003567606
0.6094276094    1 0.0003567606
0.6096187175    1 0.0003567606
0.6096897115    1 0.0003567606
0.6101265823    1 0.0003567606
0.6106399383    1 0.0003567606
0.6111111111    2 0.0007135212
0.6117318436    1 0.0003567606
0.611814346     1 0.0003567606
0.6118881119    1 0.0003567606
0.612244898     1 0.0003567606
0.6124523507    1 0.0003567606
0.6126674787    1 0.0003567606
0.6128205128    1 0.0003567606
0.6128440367    1 0.0003567606
0.6134969325    1 0.0003567606
0.6135881104    1 0.0003567606
0.6136631331    1 0.0003567606
0.615530303     1 0.0003567606
0.615658363     1 0.0003567606
0.6158536585    1 0.0003567606
0.6160179641    1 0.0003567606
0.616364129     1 0.0003567606
0.6166281755    1 0.0003567606
0.6167076167    1 0.0003567606
0.617816813     1 0.0003567606
0.6180637544    1 0.0003567606
0.6181818182    1 0.0003567606
0.6182926829    1 0.0003567606
0.6184971098    1 0.0003567606
0.618729097     1 0.0003567606
0.6187399031    2 0.0007135212
0.6194824962    1 0.0003567606
0.6197926142    4 0.0014270425
0.6202898551    1 0.0003567606
0.6207407407    1 0.0003567606
0.6211382114    2 0.0007135212
0.6216216216    1 0.0003567606
0.6218905473    1 0.0003567606
0.6221384325    1 0.0003567606
0.6224677716    1 0.0003567606
0.6233834785    1 0.0003567606
0.6233877902    2 0.0007135212
0.6234177215    1 0.0003567606
0.6242424242    1 0.0003567606
0.6243194192    1 0.0003567606
0.625           5 0.0017838031
0.625994695     1 0.0003567606
0.6266941662    1 0.0003567606
0.627016129     1 0.0003567606
0.6276595745    1 0.0003567606
0.6277372263    1 0.0003567606
0.628458498     1 0.0003567606
0.6286705202    1 0.0003567606
0.6288659794    1 0.0003567606
0.6293532338    1 0.0003567606
0.6298788694    1 0.0003567606
0.6300578035    1 0.0003567606
0.6301369863    1 0.0003567606
0.6308724832    1 0.0003567606
0.6312997347    1 0.0003567606
0.6324786325    1 0.0003567606
0.6326530612    1 0.0003567606
0.6333333333    1 0.0003567606
0.6340872375    1 0.0003567606
0.6345454545    1 0.0003567606
0.6357827476    1 0.0003567606
0.6360946746    1 0.0003567606
0.6363636364    1 0.0003567606
0.6365853659    1 0.0003567606
0.6373333333    1 0.0003567606
0.6375921376    1 0.0003567606
0.6376811594    1 0.0003567606
0.637704918     1 0.0003567606
0.6377063423    1 0.0003567606
0.6377952756    1 0.0003567606
0.6379310345    1 0.0003567606
0.6385542169    1 0.0003567606
0.6407035176    1 0.0003567606
0.6421721548    3 0.0010702818
0.6423605223    2 0.0007135212
0.6428571429    1 0.0003567606
0.6430317848    1 0.0003567606
0.643697479     2 0.0007135212
0.6449275362    1 0.0003567606
0.6449787836    1 0.0003567606
0.6454545455    1 0.0003567606
0.6473029046    1 0.0003567606
0.6475849732    1 0.0003567606
0.6481572482    1 0.0003567606
0.6482038932    1 0.0003567606
0.6482326112    1 0.0003567606
0.6483516484    1 0.0003567606
0.6492194674    1 0.0003567606
0.6494252874    1 0.0003567606
0.6494845361    1 0.0003567606
0.6495176849    1 0.0003567606
0.6507936508    1 0.0003567606
0.6511627907    3 0.0010702818
0.6517412935    2 0.0007135212
0.6525423729    1 0.0003567606
0.6528301887    1 0.0003567606
0.6534391534    1 0.0003567606
0.6535825545    1 0.0003567606
0.6537356322    1 0.0003567606
0.6548089592    1 0.0003567606
0.6556390977    1 0.0003567606
0.6557377049    1 0.0003567606
0.65625         1 0.0003567606
0.6565656566    1 0.0003567606
0.6569767442    2 0.0007135212
0.6571774682    1 0.0003567606
0.6573426573    1 0.0003567606
0.6578947368    1 0.0003567606
0.6582633053    1 0.0003567606
0.6596244131    1 0.0003567606
0.6598984772    1 0.0003567606
0.6603773585    1 0.0003567606
0.6608040201    1 0.0003567606
0.6609271523    1 0.0003567606
0.6614173228    1 0.0003567606
0.6620231462    1 0.0003567606
0.6627737226    1 0.0003567606
0.6635157546    1 0.0003567606
0.6636597938    1 0.0003567606
0.6643356643    1 0.0003567606
0.6657848325    1 0.0003567606
0.6666666667    2 0.0007135212
0.6673427992    2 0.0007135212
0.667405765     2 0.0007135212
0.6675461741    1 0.0003567606
0.6681818182    1 0.0003567606
0.6692047377    1 0.0003567606
0.6701720841    4 0.0014270425
0.6702783486    1 0.0003567606
0.6709677419    1 0.0003567606
0.6714527027    1 0.0003567606
0.672332389     1 0.0003567606
0.6725352113   26 0.0092757760
0.6726457399    1 0.0003567606
0.6727989488    1 0.0003567606
0.6753488372    2 0.0007135212
0.6757246377    2 0.0007135212
0.6759689922    1 0.0003567606
0.6772334294    1 0.0003567606
0.6777777778    1 0.0003567606
0.6779661017    1 0.0003567606
0.6781609195    1 0.0003567606
0.6805555556    1 0.0003567606
0.6806722689    1 0.0003567606
0.6809651475    1 0.0003567606
0.681618887     3 0.0010702818
0.682           1 0.0003567606
0.6821576763    1 0.0003567606
0.6827838828    1 0.0003567606
0.6838709677    1 0.0003567606
0.6842105263    1 0.0003567606
0.6848958333    1 0.0003567606
0.6852791878    1 0.0003567606
0.6854531607    1 0.0003567606
0.6855263158    2 0.0007135212
0.6857142857    1 0.0003567606
0.6863057325    1 0.0003567606
0.6871794872    1 0.0003567606
0.6884430727    2 0.0007135212
0.6886792453    1 0.0003567606
0.6904761905    1 0.0003567606
0.6908396947    1 0.0003567606
0.6908646003    1 0.0003567606
0.6923076923    1 0.0003567606
0.6930232558    1 0.0003567606
0.6933333333    1 0.0003567606
0.6935483871    3 0.0010702818
0.6957831325    1 0.0003567606
0.6959287532    1 0.0003567606
0.6963979417    1 0.0003567606
0.6968838527    1 0.0003567606
0.6976090014    1 0.0003567606
0.700947226     1 0.0003567606
0.7024329382    1 0.0003567606
0.7034220532    1 0.0003567606
0.7041343669    1 0.0003567606
0.7043931497    4 0.0014270425
0.7048780488    1 0.0003567606
0.7051409619    2 0.0007135212
0.7058823529    1 0.0003567606
0.7062561095    1 0.0003567606
0.7069943289    1 0.0003567606
0.7083820663    1 0.0003567606
0.7086092715    1 0.0003567606
0.7093311313    1 0.0003567606
0.70966699      1 0.0003567606
0.7100840336    1 0.0003567606
0.7105633803    1 0.0003567606
0.7125748503    1 0.0003567606
0.7136929461    2 0.0007135212
0.713740458     1 0.0003567606
0.7137858642    1 0.0003567606
0.7138263666    1 0.0003567606
0.7142857143    1 0.0003567606
0.715339233     1 0.0003567606
0.7154471545    1 0.0003567606
0.7156862745    1 0.0003567606
0.7162629758    1 0.0003567606
0.7170418006    1 0.0003567606
0.7170868347    1 0.0003567606
0.7171717172    1 0.0003567606
0.7176943066    1 0.0003567606
0.718424102     1 0.0003567606
0.7196782178    1 0.0003567606
0.7213114754    1 0.0003567606
0.721448468     1 0.0003567606
0.7229129663    1 0.0003567606
0.7232704403    1 0.0003567606
0.723880597     1 0.0003567606
0.7253333333    1 0.0003567606
0.7261410788    1 0.0003567606
0.7266763848    1 0.0003567606
0.7275985663    1 0.0003567606
0.7276379784    1 0.0003567606
0.7276595745    1 0.0003567606
0.7279069767    1 0.0003567606
0.7287356322    3 0.0010702818
0.7294117647    1 0.0003567606
0.7303921569    1 0.0003567606
0.7304170905    1 0.0003567606
0.7311827957    1 0.0003567606
0.7328918322    1 0.0003567606
0.7337110482    1 0.0003567606
0.734335129     1 0.0003567606
0.7346153846    1 0.0003567606
0.7371601208    1 0.0003567606
0.7376654633    1 0.0003567606
0.7388758782    1 0.0003567606
0.7424242424    1 0.0003567606
0.7435897436    1 0.0003567606
0.7447698745    1 0.0003567606
0.7450980392    1 0.0003567606
0.7455621302    1 0.0003567606
0.7469135802    1 0.0003567606
0.7476038339    1 0.0003567606
0.7477477477    1 0.0003567606
0.7482993197    1 0.0003567606
0.7490774908    1 0.0003567606
0.75            1 0.0003567606
0.7507002801    1 0.0003567606
0.7507598784    1 0.0003567606
0.7513227513    1 0.0003567606
0.751659751     1 0.0003567606
0.7531992687    1 0.0003567606
0.7539267016    1 0.0003567606
0.754           1 0.0003567606
0.7540983607    1 0.0003567606
0.7543103448    1 0.0003567606
0.7543424318    1 0.0003567606
0.7549019608    1 0.0003567606
0.756097561     1 0.0003567606
0.7564818794    1 0.0003567606
0.7573529412    1 0.0003567606
0.7577130529    1 0.0003567606
0.7585199611    1 0.0003567606
0.7593360996    1 0.0003567606
0.76            1 0.0003567606
0.7602790015    1 0.0003567606
0.7605893186    2 0.0007135212
0.7610294118    2 0.0007135212
0.7612612613    1 0.0003567606
0.7614678899    1 0.0003567606
0.7615384615    1 0.0003567606
0.762991128     1 0.0003567606
0.7632575758    1 0.0003567606
0.7651006711    1 0.0003567606
0.7654320988    1 0.0003567606
0.767251462     1 0.0003567606
0.7694300518    1 0.0003567606
0.7697841727    1 0.0003567606
0.7723076923    1 0.0003567606
0.7731958763    1 0.0003567606
0.7745945946    1 0.0003567606
0.7756410256    1 0.0003567606
0.775862069     1 0.0003567606
0.7794520548    1 0.0003567606
0.7796610169    1 0.0003567606
0.781779661     1 0.0003567606
0.7820512821    1 0.0003567606
0.7826086957    1 0.0003567606
0.7835051546    1 0.0003567606
0.7835820896    1 0.0003567606
0.7836065574    1 0.0003567606
0.7843137255    1 0.0003567606
0.784660767     1 0.0003567606
0.7850877193    1 0.0003567606
0.785202864     1 0.0003567606
0.785440613     1 0.0003567606
0.7869623656    1 0.0003567606
0.7876712329    1 0.0003567606
0.7897727273    1 0.0003567606
0.7904411765    1 0.0003567606
0.7911392405    1 0.0003567606
0.7927135678    1 0.0003567606
0.7943925234    1 0.0003567606
0.795620438     1 0.0003567606
0.7957746479    1 0.0003567606
0.7975830816    1 0.0003567606
0.8002754821    1 0.0003567606
0.8028169014    2 0.0007135212
0.8032786885    1 0.0003567606
0.8070175439    1 0.0003567606
0.8073394495    1 0.0003567606
0.8101851852    1 0.0003567606
0.8103896104    1 0.0003567606
0.8115942029    1 0.0003567606
0.8125          1 0.0003567606
0.8126888218    1 0.0003567606
0.8150134048    1 0.0003567606
0.8173913043    1 0.0003567606
0.8175895765    1 0.0003567606
0.8181818182    1 0.0003567606
0.8193548387    1 0.0003567606
0.8194444444    1 0.0003567606
0.8199052133    1 0.0003567606
0.8238482385    1 0.0003567606
0.824742268     1 0.0003567606
0.8249516441    1 0.0003567606
0.825           1 0.0003567606
0.8257261411    1 0.0003567606
0.8269961977    1 0.0003567606
0.8275862069    1 0.0003567606
0.8277945619    1 0.0003567606
0.8284637135    1 0.0003567606
0.8284789644    1 0.0003567606
0.8288288288    2 0.0007135212
0.8292011019    1 0.0003567606
0.8311688312    1 0.0003567606
0.8319088319    1 0.0003567606
0.8320754717    1 0.0003567606
0.8326180258    1 0.0003567606
0.8352112676    1 0.0003567606
0.8371104816    1 0.0003567606
0.8373702422    1 0.0003567606
0.8402695204    1 0.0003567606
0.8404255319    1 0.0003567606
0.8407079646    1 0.0003567606
0.8407155026    1 0.0003567606
0.8418367347    1 0.0003567606
0.8421052632    1 0.0003567606
0.8422939068    1 0.0003567606
0.8432835821    1 0.0003567606
0.84375         2 0.0007135212
0.8438438438    1 0.0003567606
0.8442118227    1 0.0003567606
0.8456692913    1 0.0003567606
0.8463035019    1 0.0003567606
0.8481481481    1 0.0003567606
0.8483412322    1 0.0003567606
0.8513513514    1 0.0003567606
0.8516746411    1 0.0003567606
0.8518518519    1 0.0003567606
0.853125        1 0.0003567606
0.8536585366    1 0.0003567606
0.8543046358    1 0.0003567606
0.8545454545    1 0.0003567606
0.857805255     1 0.0003567606
0.8579626973    1 0.0003567606
0.8607142857    1 0.0003567606
0.8607594937    1 0.0003567606
0.8609865471    1 0.0003567606
0.8630573248    1 0.0003567606
0.868627451     1 0.0003567606
0.8687150838    1 0.0003567606
0.8707865169    1 0.0003567606
0.8738170347    1 0.0003567606
0.8744939271    1 0.0003567606
0.8785714286    1 0.0003567606
0.8796296296    1 0.0003567606
0.8845228549    1 0.0003567606
0.8873085339    1 0.0003567606
0.8879310345    1 0.0003567606
0.8879524046    2 0.0007135212
0.8933717579    1 0.0003567606
0.8947368421    1 0.0003567606
0.8972895863    1 0.0003567606
0.9031339031    1 0.0003567606
0.9074492099    1 0.0003567606
0.9101796407    1 0.0003567606
0.9103053435    1 0.0003567606
0.9230118443    1 0.0003567606
0.9244712991    1 0.0003567606
0.9322033898    6 0.0021405637
0.9341563786    1 0.0003567606
